Activity ID,Activity Type [attrib],Task Name,Due At,Completed At,Farm Name,Field Name,Field ID,Job Status
1237347,ActualActivity,Watermelon 6hr can 17,,2019-04-29T14:00:43.000-06:00,Delta Ranch,D-19 Block #1,432289,COMPLETE-NO-DUE-DATE-SET
1237347,ActualActivity,Watermelon 6hr can 17,,2019-04-29T14:00:43.000-06:00,Delta Ranch,D-19 Block #2,435759,COMPLETE-NO-DUE-DATE-SET
1237347,ActualActivity,Watermelon 6hr can 17,,2019-04-29T14:00:43.000-06:00,Delta Ranch,D-19 Block #3,432290,COMPLETE-NO-DUE-DATE-SET
1237349,ActualActivity,Tomato 12hr UN32,,2019-04-29T19:30:35.000-06:00,Delta Ranch,D-26,416135,COMPLETE-NO-DUE-DATE-SET
1237350,ActualActivity,Tomato 12hr CAN17,,2019-04-29T19:30:16.000-06:00,Delta Ranch,D-12,416132,COMPLETE-NO-DUE-DATE-SET
1237354,ActualActivity,Tomato 24hrs drip no fert,,2019-04-30T08:00:32.000-06:00,Las Animas,L-06,415990,COMPLETE-NO-DUE-DATE-SET
1237358,ActualActivity,Tomato 12hr drip no fert,,2019-04-30T07:00:31.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1237362,ActualActivity,Garlic Drip Irrigation 12 hr,,2019-04-29T19:00:58.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1237508,ActualActivity,Pre irrigation,,2019-05-04T08:00:48.000-06:00,Pick Anderson,P-45,416017,COMPLETE-NO-DUE-DATE-SET
1237513,ActualActivity,36 hr. Irrigation,,2019-05-01T08:00:17.000-06:00,Pick Anderson,P-17,416033,COMPLETE-NO-DUE-DATE-SET
1239442,ActualActivity,Round Up,,2019-04-30T13:30:17.000-06:00,Pick Anderson,P-25,416022,IN-PROGRESS-NO-DUE-DATE-SET
1239444,ActualActivity,Matrix,,2019-04-30T14:04:15.000-06:00,Pick Anderson,P-19,416011,IN-PROGRESS-NO-DUE-DATE-SET
1239446,ActualActivity,Matrix,,2019-04-26T16:00:28.000-06:00,Kreyenhagen,K-06,416123,IN-PROGRESS-NO-DUE-DATE-SET
1239447,ActualActivity,Prefer herbicide,,2019-04-30T17:00:50.000-06:00,Delta Ranch,D-18 Block #5,432300,IN-PROGRESS-NO-DUE-DATE-SET
1239448,ActualActivity,Prefer herbicide,,2019-04-30T17:00:35.000-06:00,Delta Ranch,D-19 Block #5,432291,IN-PROGRESS-NO-DUE-DATE-SET
1239449,ActualActivity,Transplanting,,2019-04-30T15:30:12.000-06:00,Delta Ranch,D-18 Block #4,435755,COMPLETE-NO-DUE-DATE-SET
1239450,ActualActivity,Transplanting,,2019-04-30T15:00:40.000-06:00,Delta Ranch,D-19 Block #4,435760,COMPLETE-NO-DUE-DATE-SET
1239451,ActualActivity,Chemigation,,2019-04-30T17:30:47.000-06:00,Delta Ranch,D-18 Block #4,435755,COMPLETE-NO-DUE-DATE-SET
1239473,ActualActivity,Mainline irrigation,,2019-04-30T07:03:05.810-06:00,Pick Anderson,P-15,416036,COMPLETE-NO-DUE-DATE-SET
1239480,ActualActivity,12 hr  sub surface  irr.,,2019-05-01T08:00:02.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1239481,ActualActivity,12 hr irr. Subsurface irr.,,2019-05-01T08:00:50.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-NO-DUE-DATE-SET
1239594,ActualActivity,Tomato 12hr un-32,,2019-05-01T07:00:01.000-06:00,Las Animas,L-11,415998,COMPLETE-NO-DUE-DATE-SET
1239601,ActualActivity,Parley 12hr drip,,2019-04-30T19:30:49.000-06:00,Las Animas,L-07E-South,427942,COMPLETE-NO-DUE-DATE-SET
1239602,ActualActivity,Tomato 12hr drip no fert,,2019-05-01T07:30:44.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1239603,ActualActivity,Tomato 12hr drip no fert,,2019-05-02T07:30:16.000-06:00,Las Animas,L-06,415990,COMPLETE-NO-DUE-DATE-SET
1239606,ActualActivity,Tomato 12hr UN32,,2019-04-30T19:30:10.000-06:00,Las Animas,L-03,416115,COMPLETE-NO-DUE-DATE-SET
1239608,ActualActivity,Tomato 12hr drip no fert,,2019-05-01T07:30:41.000-06:00,Delta Ranch,D-14,416062,COMPLETE-NO-DUE-DATE-SET
1241988,ActualActivity,Pre Irrigation sprinklers 24 hrs,,2019-05-01T09:00:52.000-06:00,Hereford,H-13,416088,COMPLETE-NO-DUE-DATE-SET
1241990,ActualActivity,Irrigation sprinklers  12hrs,,2019-04-30T20:00:31.000-06:00,Delta Ranch,D-06,416057,COMPLETE-NO-DUE-DATE-SET
1242005,ActualActivity,Watermelon 6 hr,,2019-05-01T14:00:03.000-06:00,Delta Ranch,D-18 Block #1,432298,COMPLETE-NO-DUE-DATE-SET
1242005,ActualActivity,Watermelon 6 hr,,2019-05-01T14:00:03.000-06:00,Delta Ranch,D-18 Block #2,435754,COMPLETE-NO-DUE-DATE-SET
1242005,ActualActivity,Watermelon 6 hr,,2019-05-01T14:00:03.000-06:00,Delta Ranch,D-18 Block #3,432301,COMPLETE-NO-DUE-DATE-SET
1242005,ActualActivity,Watermelon 6 hr,,2019-05-01T14:00:03.000-06:00,Delta Ranch,D-19 Block #1,432289,COMPLETE-NO-DUE-DATE-SET
1242005,ActualActivity,Watermelon 6 hr,,2019-05-01T14:00:03.000-06:00,Delta Ranch,D-19 Block #2,435759,COMPLETE-NO-DUE-DATE-SET
1242005,ActualActivity,Watermelon 6 hr,,2019-05-01T14:00:03.000-06:00,Delta Ranch,D-19 Block #3,432290,COMPLETE-NO-DUE-DATE-SET
1242006,ActualActivity,Tomato 12hr UN32,,2019-05-01T19:30:57.000-06:00,Las Animas,L-05,415989,COMPLETE-NO-DUE-DATE-SET
1242008,ActualActivity,Tomato 12hr drip no fert,,2019-05-02T07:30:09.000-06:00,Las Animas,L-06,415990,COMPLETE-NO-DUE-DATE-SET
1242009,ActualActivity,Tomato 24hr drip no fert,,2019-05-02T07:30:27.000-06:00,Las Animas,L-09,415991,COMPLETE-NO-DUE-DATE-SET
1242010,ActualActivity,Sprinkler irrigation 1hr/set,,2019-05-01T17:00:20.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-NO-DUE-DATE-SET
1242015,ActualActivity,Watermelon 48hr,,2019-05-01T08:00:36.000-06:00,Delta Ranch,D-18 Block #4,435755,COMPLETE-NO-DUE-DATE-SET
1242184,ActualActivity,12. Irr w/in-32,,2019-05-02T07:11:54.505-06:00,Pick Anderson,P-16E,416034,COMPLETE-NO-DUE-DATE-SET
1242187,ActualActivity,12hr irr. W/un-32,,2019-05-02T07:14:25.442-06:00,Pick Anderson,P-16W,416035,IN-PROGRESS-NO-DUE-DATE-SET
1242212,ActualActivity,Transplanting,,2019-05-02T07:30:11.000-06:00,Pick Anderson,P-13W,416005,COMPLETE-NO-DUE-DATE-SET
1242213,ActualActivity,Transplanting,,2019-05-02T07:30:49.043-06:00,Pick Anderson,P-12,416004,COMPLETE-NO-DUE-DATE-SET
1242214,ActualActivity,Transplanting,,2019-04-29T12:31:10.000-06:00,Las Animas,L-06,415990,COMPLETE-NO-DUE-DATE-SET
1242215,ActualActivity,Transplanting,,2019-04-29T17:31:54.000-06:00,Las Animas,L-09,415991,COMPLETE-NO-DUE-DATE-SET
1242471,ActualActivity,Drip Irrigation,,2019-05-04T08:00:45.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-NO-DUE-DATE-SET
1243812,ActualActivity,Round Up,,2019-05-01T10:00:25.000-06:00,Pick Anderson,P-26,416021,IN-PROGRESS-NO-DUE-DATE-SET
1243813,ActualActivity,Round Up,,2019-05-01T15:30:23.000-06:00,Pick Anderson,P-22,416029,IN-PROGRESS-NO-DUE-DATE-SET
1243815,ActualActivity,Round Up,,2019-05-02T09:20:44.000-06:00,Pick Anderson,P-21,416030,IN-PROGRESS-NO-DUE-DATE-SET
1243816,ActualActivity,Round Up,,2019-05-02T11:00:43.000-06:00,Kreyenhagen,K-02,416127,COMPLETE-NO-DUE-DATE-SET
1243817,ActualActivity,Beetle,,2019-05-01T19:10:42.000-06:00,Las Animas,L-01,416114,COMPLETE-NO-DUE-DATE-SET
1243819,ActualActivity,Beetle,,2019-05-02T18:00:46.000-06:00,Las Animas,L-02,415988,COMPLETE-NO-DUE-DATE-SET
1243820,ActualActivity,Insecticide,,2019-05-02T13:00:01.000-06:00,Delta Ranch,D-14,416062,COMPLETE-NO-DUE-DATE-SET
1243821,ActualActivity,Insecticide,,2019-05-02T17:00:47.000-06:00,Delta Ranch,D-12,416132,COMPLETE-NO-DUE-DATE-SET
1243822,ActualActivity,Chemigation,,2019-05-01T18:50:52.000-06:00,Delta Ranch,D-19 Block #4,435760,COMPLETE-NO-DUE-DATE-SET
1243823,ActualActivity,Transplanting,,2019-05-01T18:04:31.278-06:00,Delta Ranch,D-18 Block #5,432300,COMPLETE-NO-DUE-DATE-SET
1243903,ActualActivity,Tomato 12hr UN32,,2019-05-02T19:30:18.000-06:00,Delta Ranch,D-05S,455869,COMPLETE-NO-DUE-DATE-SET
1243903,ActualActivity,Tomato 12hr UN32,,2019-05-02T19:30:18.000-06:00,Delta Ranch,D-11,416060,COMPLETE-NO-DUE-DATE-SET
1243904,ActualActivity,Tomato 12hr CAN17,,2019-05-02T19:30:20.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1243905,ActualActivity,Tomato 12hr drip no fert,,2019-05-02T07:30:52.000-06:00,Las Animas,L-06,415990,COMPLETE-NO-DUE-DATE-SET
1243907,ActualActivity,Pre Irrigation- Furrow- Gated Pipe,,2019-05-06T08:00:40.000-06:00,Las Animas,L-37,415996,COMPLETE-NO-DUE-DATE-SET
1243910,ActualActivity,Garlic Drip Irrigation 12 hr,,2019-05-02T19:30:55.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1245909,ActualActivity,Baling,,2019-04-27T18:00:39.000-06:00,Lone Tree,T-12,416015,COMPLETE-NO-DUE-DATE-SET
1245910,ActualActivity,Baling,,2019-04-27T17:40:32.000-06:00,Hereford,H-20 #04,459879,COMPLETE-NO-DUE-DATE-SET
1246055,ActualActivity,Transplanting,,2019-05-02T15:00:49.000-06:00,Pick Anderson,P-07,416007,COMPLETE-NO-DUE-DATE-SET
1246162,ActualActivity,4-10-10 Sidedress,2019-02-17T12:00:00.000-07:00,2018-11-18T08:30:00.000-07:00,Lone Tree,T-12,416015,COMPLETE-ON-TIME
1246630,ActualActivity,Fungicide,2019-05-02T13:00:00.000-06:00,2019-05-02T07:45:00.000-06:00,Pick Anderson,P-15,416036,COMPLETE-ON-TIME
1247335,ActualActivity,Tomato 6hr  can-17 10g/a,,2019-05-03T14:00:11.000-06:00,Delta Ranch,D-14,416062,COMPLETE-NO-DUE-DATE-SET
1247740,ActualActivity,Sprinkler irrigation 10hr,,2019-05-03T18:00:33.000-06:00,Elbon,E-06,416070,COMPLETE-NO-DUE-DATE-SET
1248007,ActualActivity,Round Up,,2019-05-03T11:00:38.000-06:00,Pick Anderson,P-20,416031,IN-PROGRESS-NO-DUE-DATE-SET
1248009,ActualActivity,Round Up,,2019-05-03T12:15:58.000-06:00,Pick Anderson,P-08,416037,IN-PROGRESS-NO-DUE-DATE-SET
1248010,ActualActivity,Round Up,,2019-05-03T13:50:54.000-06:00,Pick Anderson,P-09,416038,IN-PROGRESS-NO-DUE-DATE-SET
1248011,ActualActivity,Round Up,,2019-05-03T15:30:49.000-06:00,Pick Anderson,P-10,416039,IN-PROGRESS-NO-DUE-DATE-SET
1248012,ActualActivity,Chemigation,,2019-05-03T13:40:14.000-06:00,Delta Ranch,D-18 Block #5,432300,COMPLETE-NO-DUE-DATE-SET
1248041,ActualActivity,Round Up,,2019-05-04T15:30:45.000-06:00,Pick Anderson,P-27,416025,IN-PROGRESS-NO-DUE-DATE-SET
1248695,ActualActivity,Tape  damage repair,,2019-05-04T17:30:37.000-06:00,Pick Anderson,P-05,416041,COMPLETE-NO-DUE-DATE-SET
1248744,ActualActivity,Tomato 6hr can-17,,2019-05-04T14:00:46.000-06:00,Delta Ranch,D-12,416132,COMPLETE-NO-DUE-DATE-SET
1249149,ActualActivity,12 hrs irrigation 5 g/a un32,,2019-04-29T19:00:20.000-06:00,Delta Ranch,D-02,416000,COMPLETE-NO-DUE-DATE-SET
1249627,ActualActivity,1st Cultivation,2019-05-01T13:00:00.000-06:00,2019-05-01T14:30:00.000-06:00,Deep Well,W-01,416012,COMPLETE-LATE
1249650,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-01T09:00:00.000-06:00,Lone Tree,T-03,416051,COMPLETE-LATE
1249658,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-01T12:30:00.000-06:00,Lone Tree,T-02,416050,COMPLETE-LATE
1249665,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-06T10:39:12.365-06:00,Lone Tree,T-01,416049,COMPLETE-LATE
1249668,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-04-30T13:00:00.000-06:00,2019-05-01T09:00:00.000-06:00,Elbon,E-03,416067,COMPLETE-LATE
1249670,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-05-01T09:00:00.000-06:00,Elbon,E-04,416068,COMPLETE-LATE
1249673,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-05-02T09:00:00.000-06:00,Elbon,E-05,416069,COMPLETE-LATE
1249679,ActualActivity,1st Cultivation,2019-04-30T13:00:00.000-06:00,2019-04-30T08:00:00.000-06:00,Pick Anderson,P-02,416009,COMPLETE-ON-TIME
1249685,ActualActivity,2nd Cultivation,2019-05-17T13:00:00.000-06:00,2019-05-01T12:30:00.000-06:00,Pick Anderson,P-02,416009,COMPLETE-ON-TIME
1249690,ActualActivity,1st culivation,2019-05-07T13:00:00.000-06:00,2019-05-01T19:30:00.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-ON-TIME
1249691,ActualActivity,1st Cultivation,2019-05-16T13:00:00.000-06:00,2019-05-02T08:30:00.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-ON-TIME
1249695,ActualActivity,2nd Cultivation,2019-05-17T13:00:00.000-06:00,2019-05-02T19:30:00.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-ON-TIME
1249699,ActualActivity,preplant culivation,2019-05-07T13:00:00.000-06:00,2019-05-01T12:30:00.000-06:00,Lone Tree,T-11,416014,COMPLETE-ON-TIME
1249702,ActualActivity,planting,,2019-05-02T19:00:00.000-06:00,Lone Tree,T-11,416014,COMPLETE-NO-DUE-DATE-SET
1249711,ActualActivity,listing,,2019-05-02T12:00:00.000-06:00,Hereford,H-16 #05,457510,COMPLETE-NO-DUE-DATE-SET
1249721,ActualActivity,1st culivation,,2019-05-02T10:30:00.000-06:00,Lone Tree,T-09,416063,COMPLETE-NO-DUE-DATE-SET
1249737,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-03T11:30:00.000-06:00,Delta Ranch,D-28,416133,COMPLETE-LATE
1249759,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-03T14:30:00.000-06:00,Delta Ranch,D-03,416055,COMPLETE-LATE
1249760,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-03T12:30:00.000-06:00,Hereford,H-25N,416001,COMPLETE-LATE
1249762,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-04T10:00:00.000-06:00,Hereford,H-25S,416097,COMPLETE-LATE
1249788,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-04T10:30:00.000-06:00,Delta Ranch,D-01,416056,COMPLETE-LATE
1249798,ActualActivity,stubble disc,,2019-05-04T12:00:00.000-06:00,Lone Tree,T-12,416015,COMPLETE-NO-DUE-DATE-SET
1249813,ActualActivity,1st culivation,,2019-05-02T19:00:00.000-06:00,Pick Anderson,P-18,416032,COMPLETE-NO-DUE-DATE-SET
1249829,ActualActivity,2nd pass culivation,,2019-05-03T18:00:00.000-06:00,Pick Anderson,P-18,416032,COMPLETE-NO-DUE-DATE-SET
1249837,ActualActivity,1st culitvation,,2019-05-02T18:00:00.000-06:00,Pick Anderson,P-37,416107,COMPLETE-NO-DUE-DATE-SET
1249840,ActualActivity,2nd culivation,,2019-05-04T17:30:00.000-06:00,Pick Anderson,P-37,416107,COMPLETE-NO-DUE-DATE-SET
1249845,ActualActivity,optimizer,,2019-05-04T13:00:00.000-06:00,Elbon,E-02,416066,COMPLETE-NO-DUE-DATE-SET
1249848,ActualActivity,1st culivation,,2019-05-04T18:00:00.000-06:00,Pick Anderson,P-19,416011,COMPLETE-NO-DUE-DATE-SET
1249855,ActualActivity,bed prep for planting,,2019-05-03T12:00:00.000-06:00,Lone Tree,T-06,416048,COMPLETE-NO-DUE-DATE-SET
1249861,ActualActivity,planting,,2019-05-04T16:00:00.000-06:00,Lone Tree,T-06,416048,COMPLETE-NO-DUE-DATE-SET
1249898,ActualActivity,12 hrs 5 g/a un32,,2019-04-29T19:30:00.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-NO-DUE-DATE-SET
1249900,ActualActivity,1st culivation,,2019-05-06T11:57:27.256-06:00,Hereford,H-23,416094,COMPLETE-NO-DUE-DATE-SET
1249907,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-06T13:00:00.000-06:00,Elbon,E-08,416071,COMPLETE-LATE
1249911,ActualActivity,1st Cultivation,2019-04-15T13:00:00.000-06:00,2019-05-04T16:30:00.000-06:00,Hereford,H-24,416093,COMPLETE-LATE
1249926,ActualActivity,Flood irrigation pipe,,2019-05-03T15:30:48.000-06:00,Hereford,H-20 #05,459880,COMPLETE-NO-DUE-DATE-SET
1249950,ActualActivity,24 hrs water only,,2019-05-05T07:30:43.000-06:00,Kreyenhagen,K-07,416122,COMPLETE-NO-DUE-DATE-SET
1249963,ActualActivity,24 hrs water only,,2019-05-02T07:30:13.000-06:00,Kreyenhagen,K-05,416125,COMPLETE-NO-DUE-DATE-SET
1249967,ActualActivity,24 hrs water only,,2019-05-02T19:30:11.000-06:00,Kreyenhagen,K-04,416124,COMPLETE-NO-DUE-DATE-SET
1249997,ActualActivity,Hall labor crew,,2019-04-29T17:00:38.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1250001,ActualActivity,Hall labor crew connecting risers,,2019-04-30T17:00:40.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1250005,ActualActivity,Hall labor crew connecting risers,,2019-05-01T17:00:58.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1250015,ActualActivity,Hall labor crew connecting risers,,2019-05-02T05:00:12.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1250018,ActualActivity,Hall labor crew connecting,,2019-05-03T17:00:45.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1250027,ActualActivity,Hall labor crew connecting,,2019-05-04T04:00:11.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1250032,ActualActivity,Labor crew drip repair,,2019-05-04T16:00:47.000-06:00,Hereford,H-14,416089,COMPLETE-NO-DUE-DATE-SET
1250037,ActualActivity,Labor crew drip repair,,2019-05-04T16:00:25.000-06:00,Hereford,H-15,416090,COMPLETE-NO-DUE-DATE-SET
1250057,ActualActivity,Labor crew drip repair,,2019-05-03T17:00:48.000-06:00,Hereford,H-15,416090,COMPLETE-NO-DUE-DATE-SET
1250067,ActualActivity,Labor crew drip repair,,2019-05-03T17:00:14.000-06:00,Kreyenhagen,K-07,416122,COMPLETE-NO-DUE-DATE-SET
1251091,ActualActivity,Garlic Drip Irrigation 12 hr,,2019-05-06T19:30:14.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1251092,ActualActivity,Tomato 12hr UN32,,2019-05-06T19:30:03.000-06:00,Delta Ranch,D-26,416135,COMPLETE-NO-DUE-DATE-SET
1251094,ActualActivity,Tomato 12hr drip   No fert,,2019-05-06T19:30:40.000-06:00,Las Animas,L-02,415988,COMPLETE-NO-DUE-DATE-SET
1251095,ActualActivity,Tomato 12hr UN32,,2019-05-06T19:30:52.000-06:00,Las Animas,L-11,415998,COMPLETE-NO-DUE-DATE-SET
1251096,ActualActivity,Tomato 12hr UN32,,2019-05-06T07:30:22.000-06:00,Las Animas,L-09,415991,COMPLETE-NO-DUE-DATE-SET
1251097,ActualActivity,Tomato 12hr CAN17,,2019-05-06T19:30:16.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1251098,ActualActivity,Tomato 12hr UN32,,2019-05-07T07:30:16.000-06:00,Las Animas,L-05,415989,COMPLETE-NO-DUE-DATE-SET
1251099,ActualActivity,Sprinkler irrigation 10hr,,2019-05-06T18:00:22.000-06:00,Lone Tree,T-11,416014,COMPLETE-NO-DUE-DATE-SET
1251262,ActualActivity,Pre Irrigation- Furrow- Gated Pipe,,2019-05-07T08:00:23.000-06:00,Deep Well,W-02,416013,COMPLETE-NO-DUE-DATE-SET
1251271,ActualActivity,Transplanting,,2019-05-07T14:00:55.000-06:00,Pick Anderson,P-41,416111,COMPLETE-NO-DUE-DATE-SET
1251274,ActualActivity,Transplanting,,2019-05-07T16:00:51.000-06:00,Elbon,E-05,416069,COMPLETE-NO-DUE-DATE-SET
1251344,ActualActivity,Transplanting,,2019-05-03T11:06:43.000-06:00,Kreyenhagen,K-07,416122,COMPLETE-NO-DUE-DATE-SET
1251346,ActualActivity,Transplanting,,2019-05-01T17:00:41.000-06:00,Kreyenhagen,K-04,416124,COMPLETE-NO-DUE-DATE-SET
1251347,ActualActivity,Transplanting,,2019-05-03T16:00:17.000-06:00,Kreyenhagen,K-05,416125,COMPLETE-NO-DUE-DATE-SET
1251599,ActualActivity,chiesel,,2019-05-06T11:30:00.000-06:00,Lone Tree,T-12,416015,COMPLETE-NO-DUE-DATE-SET
1251601,ActualActivity,opitmizer,,2019-05-07T09:46:57.756-06:00,Lone Tree,T-12,416015,COMPLETE-NO-DUE-DATE-SET
1252378,ActualActivity,Goal,2019-01-24T12:00:00.000-07:00,2019-02-25T14:11:00.000-07:00,Delta Ranch,D-28,416133,COMPLETE-LATE
