the_geom,property_name,name,area,stroke,stroke_width,marker_size,fill,fill_opacity,crop_name
0106000020E6100000010000000103000000010000001E000000CFB6B975AE325EC04F283EEFBF934240EA7E935AAF325EC0DB305B8DBD9342408CE0532AB0325EC02296C014B6934240F7B18B19B5325EC0E7470CC284934240E87389F2B4325EC0BEFF63207F934240EDE35822B3325EC0B5C5F0EE7A934240734C481BB0325EC0B40702B27993424041953A4085325EC0F33A6399889342405AE5B55283325EC08C0A1B478C9342400D7BF19C81325EC070EDF01691934240312615077D325EC00E89764B9A934240621746FB78325EC0A66BF4A49E93424009B3648D73325EC056922A71A19342405D4F888D6B325EC03E40C9C4A39342405174A59667325EC043A2D67EA29342400F63B36D63325EC0D69AEC969E93424097CF996161325EC08BB831639A9342401061A32D5D325EC0EFB0635A89934240B2C33B955B325EC00A1A064B869342403A2A16BE59325EC0333F56F98393424099146F1355325EC05221A7AC82934240F4B2D3D650325EC0E063180484934240E05E8D604B325EC0DE2F181089934240D2870E9341325EC08497C59296934240B314334F3A325EC03FCBCFCDA693424060C6D90434325EC0279F2772B4934240B4C47EEA31325EC0D0828668B99342409626178146325EC01D0F416ECB93424049F5F27659325EC00EFA44A4DC934240CFB6B975AE325EC04F283EEFBF934240,Hereford,H-07,35.6 acre,#00FF00,1,medium,#00FF00,0.8,Fallow
0106000020E6100000010000000103000000010000005C0000004FA314ADE52B5EC087C68E88988F424073AA31D5DB2B5EC086AA51EF868F42408F1E16E0D02B5EC010DC7517778F4240BEFD6E64CE2B5EC050D66CFE708F424086B77F0ECD2B5EC05BD7EA706C8F4240B9E6B070CC2B5EC08C9D91CA668F4240F8DF3032CB2B5EC075A535DD4C8F4240BE89F5E5C92B5EC0A2CF2AB9338F42403C04EDA3C72B5EC07F6A3D98218F424074AAAB65C52B5EC0E72C96211B8F424093D89374C22B5EC0A56998AD118F42408332BEFCBC2B5EC0C5B78DB6078F424073FD60DDB42B5EC0185119E5028F4240C90C225FAE2B5EC0D4E54B7A018F4240B5508B92A82B5EC0C3CE1CE0FD8E42403AF373BBA32B5EC082C67ACFF88E4240B35BE44A9C2B5EC0C11E848EF28E4240E503CA12992B5EC06D6025AEEE8E424087CFD5B5962B5EC0F6E08316F08E4240F29222489B2B5EC001DBA056AD8F4240F37066489A2B5EC08E6D9602AE8F4240A417C6F29C2B5EC0DA297F552B904240CA5F17869E2B5EC0F72169852F90424054EE3E91A02B5EC03C6404BA33904240AE20F058A32B5EC01F63ECB535904240672940A1A62B5EC02D5CCB7635904240AA02B293AB2B5EC02BE4EFD130904240BF8552A1AF2B5EC079835F1A2C9042404643BECDB52B5EC0F879574E29904240CDF51B53C02B5EC03E9AAF772A90424050D64196C62B5EC0CD217C762E904240DF6360F6CD2B5EC064CA874036904240C0DAB603D32B5EC0CB1D48D33C9042407E19A9A1D62B5EC0353865A1429042405E1B0603DF2B5EC0824751F545904240D240F3F4EA2B5EC0860516A3489042407748F269EE2B5EC07D256D8F49904240CD3D91F2F12B5EC03D03B43248904240B9243B2EF32B5EC0A0FDE41E449042401CB88EDFF12B5EC05A279FB13D9042407B71A6D2F02B5EC0A70ADFC635904240D6483D9FF12B5EC054DAA76E2F90424032249FF7F42B5EC06A98F20F2B904240DD5790B3FD2B5EC04194158726904240E464A0D2072C5EC0F3AD182C239042401858E8D6132C5EC0CB1509641E90424084160CD0172C5EC0F685A7EB1E904240094581DA1C2C5EC0CC8D373E26904240822217951F2C5EC0B9C7A2992B904240140BF416212C5EC01CDAF548349042407D9608C0232C5EC0776CD6233E9042405EED2BEB262C5EC07CC9B26345904240F3F79AE4292C5EC0475088014A904240BD92D8DA2D2C5EC0570A1D494B904240A5F97C95322C5EC0D6418B0E4B904240057E730C3A2C5EC000F2BE424A9042406D347EE2432C5EC03804DC444A904240DC8AD2D5472C5EC05316534C4C904240C018EC274D2C5EC0203585A150904240A40D7D2D542C5EC0D88889E750904240B09E957D612C5EC051D84F4C5390424077293923662C5EC0C450B2BA559042404AAEE46A6C2C5EC09EDA5C9958904240EB9CE1CB702C5EC0C4F822455D9042404CEA2FE0732C5EC0FBDF12BA5D9042408E6EA2F4792C5EC05269A6565E9042406373CDC2832C5EC0083505A25D904240AF730FB88B2C5EC0410F42F15D9042406CC724F28F2C5EC0B59BA5F15F9042408AA7BE45952C5EC05E22B7E6639042400C3A980A982C5EC0A04A6FA2669042402950795D9A2C5EC0344799D96790424041F02CAE9C2C5EC047FD5ADA66904240231F32509D2C5EC0414C39005C904240278EBB9B7B2C5EC08F3694252F9042403F946AED692C5EC067FBB3F41790424094BF7BA9662C5EC0A1782414179042402610246D622C5EC0BCA3F969189042409B240E045C2C5EC0EF00462A1E904240998844BF562C5EC0D42B15D625904240A6E761F6522C5EC0FDB15B5028904240F8BDBD64502C5EC05C27BBD6279042407086447B4B2C5EC03B1A67AF24904240C4C4431D3B2C5EC08E459C8B139042406C381EF11E2C5EC0EBA79E51F98F424065E8BD3D192C5EC03739A3EEF18F42400B2AC3DF142C5EC00574DB82EC8F424035BBD53F0B2C5EC0B4A849A2DE8F42409BAD7DAF032C5EC03B6662D6D38F4240417233C9FA2B5EC0A74FF87CC48F4240A598163AF42B5EC0CE7EDB3AB58F42404FA314ADE52B5EC087C68E88988F4240,Pick Anderson,P-34,140.9 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E61000000100000001030000000100000006000000BB7EC16ED8305EC0FCFB8C0B078E424049D74CBED9305EC021EA3E00A98D4240C6A70018CF305EC0AF42CA4FAA8D4240FFEC478AC8305EC012A0A696AD8D42405F29CB10C7305EC0D925AAB7068E4240BB7EC16ED8305EC0FCFB8C0B078E4240,Delta Ranch,D-18 Block #1,7.25 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E610000001000000010300000001000000290000000640C4C2962A5EC070BFA2AB2D8F4240BD06B54D9A2A5EC0AB33C8EF3A8F42408E44997B9C2A5EC045A92A86458F4240D9C3BE069F2A5EC0BBD25BE0568F42405956D94AA02A5EC078F168ED5F8F42409FDF133DA02A5EC05E3974AD728F42405E02A81CA02A5EC0D1A86EEC7A8F42402E1EA935A42A5EC0FB8AFD95828F42400238AD4BA82A5EC0094F73FF8A8F4240DA059601AB2A5EC076BDFA7A918F424067EE7324AB2A5EC001538DDC978F4240B1020DD4A92A5EC08525982FA18F4240DAC89786A82A5EC0C551BBC2A98F424013DDB425A92A5EC083782909AF8F424054001D6EAB2A5EC0AC4A4CE0B28F42406E4F5128AF2A5EC0C375E925B48F42409EB7A4ACB22A5EC0699868C7B38F4240301DA5D8B62A5EC0215A68B3B68F42406101EB61BC2A5EC0B3D0712BBC8F42407868CCF2C02A5EC0100CB1D9C38F424039FAA383C52A5EC02E85EE87CB8F424062FCD890C72A5EC0C3EB1D69CB8F4240C36AE1ABC82A5EC0D707B5C0CA8F42408808C931CB2A5EC089BE07A1C78F4240F875C919CE2A5EC06E4B1B5EC18F4240C616E8CBCF2A5EC05B7A11AFBD8F4240D6AA66EBD22A5EC0E52B5C8EB88F424090E2BBE3D42A5EC0685F0042B28F4240E6EEBF92D72A5EC040DFCD3CAB8F4240C4325A5FD92A5EC03B3098CEA08F4240921E5C0EDC2A5EC009B264C9998F4240781AF327DF2A5EC0DC299028968F42401C64AE02E22A5EC05CEB2145938F4240476D13C8E22A5EC0403FC1CC8E8F42400B7D53EEE22A5EC0054EF30D858F4240344EA377E42A5EC0D4F4257D7C8F42406DEDA6F6E52A5EC0FA5B058C768F4240EC1FCE61E52A5EC00342EBA56E8F424050CF45CEE12A5EC077A21641548F4240D9B4B18EDF2A5EC05772432A4E8F42400640C4C2962A5EC070BFA2AB2D8F4240,Pick Anderson,P-39,34.2 acre,#FF0000,1,medium,#FF0000,0.8,Wheat
0106000020E610000001000000010300000001000000150000008B03A7036A2A5EC0100367EEF48F42404E3018BE822A5EC0B711F391309042405F0C66278A2A5EC05533EA5A41904240401DEF8B8C2A5EC0FA72928042904240080E8F508E2A5EC0B293E68441904240544F52FC902A5EC03D8D33D13E904240B10C6B66952A5EC075D285263D90424013F4F8A59A2A5EC0B3858A713D90424058D8AB33A12A5EC0502228C13E9042405185FB72A42A5EC03235D15641904240F5BC31E4BF2A5EC0B4D3A93E4C904240D69AB738C12A5EC0DADEA03E4B9042405530CDE7C12A5EC013664E844990424051A452B1952A5EC045A183E6DD8F42407E566932562A5EC0D867DCA5428F42406B19EBE33D2A5EC005BF15D7088F424032578B48292A5EC05E62AC64FB8E4240FD4DCDA0FA295EC0577F772DDE8E4240E96B1F87F9295EC0E3550F7CDE8E4240FDDBBB0EF9295EC03F225292E08E42408B03A7036A2A5EC0100367EEF48F4240,Pick Anderson,P-41,81 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000023000000E767B82B9F2C5EC09CFC9B94D28D42409D421A23A02C5EC00E5F9802548E4240C21047F5A12C5EC0CD6AD274578E42407CA9FCB9A42C5EC0BB6873305A8E4240EA12E1C2A92C5EC091FDC7E2618E42403339B2DAAD2C5EC0A294C0EB698E42403933721EB22C5EC0DFA58F16768E42400302D52FB32C5EC07E9B67E17C8E42408F540B8CB32C5EC0D6273905848E4240089DE471B32C5EC0BE826DC48A8E4240596A4DD4B22C5EC091FA8D7E948E42409A003FF0B22C5EC009BFFDBF9C8E4240FE1033B7B32C5EC01F812448A78E424087333B8BB42C5EC032719D70AE8E4240D98918BBB62C5EC082EBB1A6B88E4240BD87F333B92C5EC0F6A47F7FBF8E4240316DD012BD2C5EC03F7437C6C68E4240ABDB86F5BF2C5EC05D129840CA8E424097ACA3F7C22C5EC0FBC9929ECC8E4240A17F20A9C62C5EC0ABC46423D08E424090869E13CA2C5EC0F9E6B007CE8E42409D0FFEB1CF2C5EC0E2AA435FC68E4240911F3DA1D12C5EC04AF95952C28E4240BAF9EF64D22C5EC089D0CE39BE8E4240B77ABC25D22C5EC0B03EDF96AF8E424055A2CD1DCE2C5EC03AC65F69108E4240EE0FA5B8C92C5EC08A9598D8798D42405C3D7D5BC72C5EC02A92C8BD168D424055CBF3B9C32C5EC0456D4755938C42402E92850DC32C5EC01792726E918C4240F1519EFCC02C5EC047E8D2B98E8C42400AD7DEEB9C2C5EC040F346938F8C4240B2D4DCB19B2C5EC07EE83247938C424071B974329C2C5EC0F6FC6AADB78C4240E767B82B9F2C5EC09CFC9B94D28D4240,Las Animas,L-03,106.5 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000017000000DDE81F899A2C5EC092E1D123828D4240497C93F9992C5EC0464CFAD9048D42404FFC7425992C5EC0E150D36EB08C42407CE4F466982C5EC0197D7A46948C42403D56BE42972C5EC0B79B0E5B928C4240674A4064672C5EC024C21DBC928C4240104A9500662C5EC07BF7E4B0988C4240610EC7ED5D2C5EC0B91AD949AE8D4240A305D4995A2C5EC0EB0BDB2B0E8E4240D4C6E0B35B2C5EC0EDA10FB7128E42409025507F602C5EC0D1491BC71A8E42402766B0AF652C5EC0283B3CBB278E42404AC0C010692C5EC06F08CB3A318E4240534166E66D2C5EC04EA121AB368E42400D98DD7C732C5EC0D60B4005388E42409D54D4FA7C2C5EC0633E02243F8E424054572521812C5EC08E27122B448E42409CE941B3862C5EC086B807A5468E424079BA12538F2C5EC0C7CEF43A498E424029E9B93D972C5EC079966FE74C8E424090707F929C2C5EC0A8FC987C508E424033773FE49C2C5EC04D97FB214A8E4240DDE81F899A2C5EC092E1D123828D4240,Las Animas,L-04,113.1 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000007000000406094FBBF305EC0343955018A8E42402C812653BF305EC0E52DDCFA868E4240A4331A78BD305EC0817DDFC8858E424003BE6AF459305EC0A820B2CF828E4240D8F9F7B664305EC0387F189CF28E424092AE45DFBE305EC050F58A3AF58E4240406094FBBF305EC0343955018A8E4240,Delta Ranch,D-17,48.6 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000000C000000170FFB7DB32F5EC0907AF855EA8E4240432A717FB52F5EC064753069E18E4240AEAB7152B62F5EC036D1ED30D98E42409C6C69AEB52F5EC0A6128A0AD58E42402447A46CB32F5EC0481B5B54CF8E424033B14F47AF2F5EC0A927CFABCA8E424087D48152AB2F5EC049873505C98E42402298CB7CA12F5EC06A1E6205C98E4240683B3EBCA02F5EC0EF812B5ECC8E4240DA5E7109A12F5EC09A091062E78E42404D6BF266A22F5EC0E178760FEA8E4240170FFB7DB32F5EC0907AF855EA8E4240,Delta Ranch,D-09W,2.9 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000018000000FB912294352E5EC01BFB78C3C18F424092E7DB41352E5EC095A01D5B2B8F42401966B65D342E5EC0AC643D52288F424040758CFA322E5EC06D718C24278F42404769A89F132E5EC07E64C58F258F424000389918102E5EC073710E8D268F42403488A8300E2E5EC071E759BA288F4240E13A6503F62D5EC00CB256EE6A8F4240753BF475F52D5EC09CC81489708F42400CBE6EBCF52D5EC026F5E22DAC8F4240C7F63EF0F52D5EC00F48CED559904240F73E291CF62D5EC0DF92FA1D19914240158949C7F62D5EC0769DA4641B914240039F4B8CF92D5EC0166A0A201E914240AAD61879012E5EC003A33EAE20914240AD46B3540E2E5EC011BE024D229142404945E5B81E2E5EC06D547D8E22914240F57A2D61242E5EC000F21F2620914240239CFBAB282E5EC02A1338101B914240928A91FB2B2E5EC04E94BEF018914240ACC53104332E5EC0B945F87518914240B1E17FB7342E5EC04D7D9266149142400E8A3B06352E5EC029E8EFA7E0904240FB912294352E5EC01BFB78C3C18F4240,Kreyenhagen,K-03,141.3 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000013000000E972A4A8F32D5EC037EEB36C429042403E13B596BB2D5EC068CF64434090424064FF7135BB2D5EC02F327786E5904240A896A4EDBB2D5EC070C7879EE890424015A4A66FBD2D5EC01E73F035EA9042408F6ADB48C42D5EC00C18203CED9042408166B66DC92D5EC0E6735AF7EE904240BC26905ACE2D5EC00DA16787F29042405862DF1DD22D5EC082488DF7F6904240368B57D7DC2D5EC04BF25FA503914240F83525BAE42D5EC02A2AB4110E91424032083E74EC2D5EC0532AD55616914240F30C74D0F02D5EC09CB0524419914240013F1687F22D5EC0BDD93DF2199142406CAE5BAFF32D5EC0FE27A260199142409ECDE0A7F42D5EC0C8AEB57E18914240EA22F7E1F42D5EC0346705EB899042404033D084F42D5EC027EAA6E548904240E972A4A8F32D5EC037EEB36C42904240,Kreyenhagen,K-02,49.6 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E6100000010000000103000000010000002900000059654AFCAA325EC04A06BDAAA68D4240438D247EAA325EC0C2B18BF7A58D42409AC3D155F3315EC08C3CEFD39D8D42407F3210A6F0315EC01A27573AA28D424094020882EF315EC083C3A562A38D42409AA1FA5BEF315EC0541F84E3E08D424011368C2BF1315EC084B73C28E58D42405B673788F2315EC068FA7182EE8D42408B50F66DFE315EC033A7CE8E018E4240401017BAFF315EC062EBAC81028E424013E6278A02325EC0E864D34F028E4240B7C1F3CF04325EC0B395BD98008E4240BF1EE6FC08325EC0CE5F36DAFC8D4240508A460617325EC0861583ADFD8D42405E8F7ED12B325EC04056378EFD8D4240453F5CA032325EC0217576CFFF8D4240B7D228C137325EC01162F558058E4240549E9C0F3C325EC0C5AD22E5098E4240037CDD563F325EC00A28DAC10D8E424030756D4C42325EC0F6172D5A108E4240E636885146325EC0E267BB00138E4240D55A524D4A325EC0DBD90727188E4240BB8EB44E4E325EC0D7287ACD1B8E424019F125D052325EC0BEC9B9CC1D8E424081E5723357325EC06C1AB0F61D8E4240743F500E59325EC000676BE01D8E42404E4268655B325EC024D0CBF61D8E4240E0F507295E325EC098A4B4BB1D8E424047EF20AD64325EC0187E33E21F8E42408BE04E5878325EC096EE0EDE1F8E4240D6F6806B7B325EC0994B5ABB1D8E42408CE20F1982325EC09DCBD05A158E42402954F95288325EC0BCBAE9D50B8E4240473E42318F325EC03DE34777068E4240729C230792325EC0360C35B2048E4240C0DFF865AA325EC03FA1C85A038E4240842556C1AC325EC0ABD23951028E424026D8B9BAAD325EC0D2186CBAFF8D4240B96E3451AE325EC0BC79B77FF78D42408E8D42B7AB325EC09213EBA3A88D424059654AFCAA325EC04A06BDAAA68D4240,Delta Ranch,D-23,87.8 acre,#FF0000,1,medium,#FF0000,0.8,Dent Corn
0106000020E61000000100000001030000000100000013000000385BFE97AF325EC0260DDFA8A78D42409D746F94B1325EC0254E2E9F008E4240761639B6B2325EC0784E134A038E4240F1972018B8325EC0F946697D038E42409448C244C0325EC0146467EB048E4240B66C7C4CCA325EC09FDF1C8B078E42409919FA65D3325EC017A9E8C1098E424016EBC8C4DB325EC053ADCFD10D8E424098D92766E7325EC0D94FC920138E42409E241E73F2325EC0DF883A39178E424046F05430F8325EC0B18ED1E0178E42406A878F16FA325EC0D2CBD412168E42402A6899D0F9325EC0DD4E7D4EE88D4240AF187B4CFA325EC089CC7012D78D4240D09CBAC4F8325EC01CB55B42AF8D42404DF89DE1F7325EC0FD3CC8D9AB8D424090A553F2F3325EC08BB035B4A88D42408D598A38B5325EC086DB831EA78D4240385BFE97AF325EC0260DDFA8A78D4240,Delta Ranch,D-24,33.3 acre,#FF0000,1,medium,#FF0000,0.8,Dent Corn
0106000020E6100000010000000103000000010000000D0000003D48CC1BFB325EC06170A258AF8D4240CC2452E9FB325EC05B6F5084198E42408DE7B110FD325EC01C3257AF1A8E4240BCC57BE302335EC02F18D7C61C8E424081AA998607335EC07A3015F31F8E42403597B9780B335EC0094EB758228E424044279D000E335EC0ED7BE870258E4240E1F9CF0214335EC0E43745EA2A8E424034EF7DBD14335EC07C702311298E4240AE35493E15335EC01C89C0D2D58D42402B704F6E13335EC058085BA1D18D424049DA3E1EFE325EC0DA525EB5B18D42403D48CC1BFB325EC06170A258AF8D4240,Delta Ranch,D-25N,13.7 acre,#00FF00,1,medium,#00FF00,0.8,Pasture
0106000020E61000000100000001030000000100000028000000E3CA88BE5C305EC0F19648C4F38E4240C574AE405C305EC0380ADD63F08E42405A77C91C57305EC06F03F003AF8E4240F80EDC8F53305EC093EB5027888E424008990EB452305EC0F501CCDE828E42407D883E844C305EC0673B5259828E4240586B02893A305EC0F69353D5808E424030762DC137305EC0E20746DA7E8E42406C81AC6136305EC0F0920A797B8E42409CDAE3452A305EC041C4C0AA5D8E4240BF8F6C3215305EC044187C4E278E42407CFF696E14305EC00F62FF94228E42405C16288808305EC0B56B6327D98D4240776B3A5301305EC09ADC1B62B08D42405F346EDAFB2F5EC0E4E4906CA68D4240EEE6AE75F82F5EC038664A6B9E8D424049C23402F12F5EC0F42C87BA8C8D424076D33D82E72F5EC090BAFF44758D4240D9DCA0C0E32F5EC081FAA601578D42402F99DB1AE02F5EC0E7AE456A398D4240E2E6AEEFDE2F5EC0C54F21EF2F8D4240FEF98A26DC2F5EC0D408F9532E8D42400C46C0DDA12F5EC0AD4459FB2A8D42404F3841D6A12F5EC06E1CD83C3F8D4240EE829D6CA22F5EC0DCEFB181448D424090C91621A62F5EC05298E445478D42403E54B29CB72F5EC0E2E95C704C8D4240373AE59FBD2F5EC0BB5422084F8D4240CA188726C12F5EC03D66628D508D42403A0D62E7C62F5EC02668C7C6598D4240DFC2B9DFC92F5EC06A2E26A4668D4240FC0CB487DA2F5EC068CB5975BF8D424037947F01F92F5EC0B98B5BF7568E4240236A49C5FD2F5EC07CA40A46618E4240868A876508305EC0A94B3B4E6F8E4240B96C01DF14305EC00FBC0E0D848E4240EA3E193019305EC0F4C316528F8E42405BE26ADB1A305EC0D956E6C0998E4240138E66A120305EC01DDBCF3CEF8E4240E3CA88BE5C305EC0F19648C4F38E4240,Delta Ranch,D-12,92.4 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E610000001000000010300000001000000240000003F23B432CB305EC0699426FA358D42400C19938157315EC07BB39013348D424024E3F09E57315EC0E7C9DFB1E98C4240182FBB2155315EC0AAADC979E68C424034E6400B52315EC06322F82BE48C42401AC027F44D315EC08B5990B4E38C4240D911885E43315EC0F658BE0EE78C42409BB6B9783E315EC01DC29C6FE88C42403DE4B80739315EC0080A21FBE68C4240ED7EC75936315EC03D2B2D71E38C42406926786C34315EC08B8A8BCEE18C42406E2C485432315EC0225B3A4ADE8C4240F93CE17330315EC0389CF337D98C4240458C708C2E315EC075CD7A05D68C4240B914AEED29315EC0BD4FC9C8D18C42403FD6AA3F25315EC0F556AA9BD18C4240BFD9E85222315EC0943B767FD18C424080E526661F315EC0968C4163D18C424003436B8419315EC0FC2B9C5AD38C42408313BA9B15315EC0467AEDD4D38C4240330BF8AE12315EC0FB45B6B8D38C4240E8E6DF0D0E315EC06EA3EB1BD08C42404934E1F60B315EC071A49D47CC8C424056C27A3E0B315EC094658330C88C4240E12CFFB70A315EC0C9C94A1BC48C4240637FA8F50A315EC08CD17FFDC08C42400D04E93A0A315EC088DB5486BD8C424078FB3A8408315EC042C4B0A5BA8C42400441CD3706315EC04E5767BFB78C4240D6BDD78203315EC046B53815B68C42400F15C7D0FF305EC040938751B58C424015FB78C2FA305EC029D9B030B48C4240FC8EFF04F1305EC0A0D8A032B38C424016937B65CB305EC061462027B18C4240FC2E2D69CB305EC06CC5B279F28C42403F23B432CB305EC0699426FA358D4240,Delta Ranch,D-29,68.7 acre,#00FF00,1,medium,#00FF00,0.8,Fallow
0106000020E6100000010000000103000000010000002A000000F66AD627E9315EC03BA44FA30D8E42401446A626EA315EC07E2A4DECFE8D424011A8BB4CE9315EC0F8938363EE8D4240F9EE87DEE6315EC0CE0D08CCE98D42401DC750F1E1315EC0980D9A1CE58D42408169D420DD315EC013135B6EE38D42401237B4EBD6315EC055F2B4F2E08D424049604A24D4315EC06574F6D7DE8D4240C00E5DB2D1315EC018705D40DB8D424089154DF4CE315EC0E199DFA5D68D42404DF00FFCCC315EC0F0FED092D28D42405CCBF9E8CA315EC028A09EFECA8D4240780C7F8DC8315EC01FB1A167C18D424005891562C8315EC011C8A2A5B78D424049B9C46EC8315EC0136C2DE59E8D42409ACB0CFCCA315EC07E71207D908D4240245C52BFCB315EC0C1FA1604878D424090B78421CA315EC0FD79E973758D4240AD5DB883C8315EC078CCBBE3638D424044C9050FC6315EC086A60D0C618D4240BCDD98CEC4315EC02AD10B40618D42406B01DEF095315EC02D85FAFD638D424075CB657B94315EC0A36B18B0678D4240B9B7B04D91315EC0F416B0916B8D4240E5E0FC5994315EC010CAFAEF858D42402020A60495315EC0CD18AEB68D8D4240F0286E2794315EC0F2C6966E938D42405EDE14FE92315EC096D99923988D4240796AAD7391315EC0AD708A15AC8D4240A1D0E56A8F315EC0E36ECCC2C18D4240954B3D378E315EC03A508637C98D4240FB1F938E8C315EC05DC0D3E7CF8D4240DA7A363E8B315EC022825C5BD48D4240FEFF16AF85315EC0D23327E6DA8D4240F86498F282315EC0FDF90C8CE08D42402D6D794982315EC03944CA05E38D42404358DD3482315EC02DCA3885E88D42407EEEA19A81315EC013AE9100078E42409B9A06A682315EC090D1BC4A0A8E42402981AB5884315EC0D4621D9B0B8E4240136288C5C9315EC06B7739360E8E4240F66AD627E9315EC03BA44FA30D8E4240,Delta Ranch,D-26,53 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000016000000A6459018ED315EC0358C6247E08D42408F2076B4ED315EC0254B6808618D4240C68ED729CE315EC0404BDFD9618D42407B1CAF81CD315EC0290EA713648D4240FC29BC0ECE315EC08A562119698D4240E0CC932CCF315EC0A30C3024728D42403019E3DFD0315EC047D4F3F47D8D4240BDED211CD1315EC069DC6837838D4240CDEA4E0BD1315EC0D6F1F2B6878D4240CB144253D0315EC087644B308E8D4240E9D64DC8CE315EC00087D8A1978D42404EEE07DECD315EC0255869D9A08D4240FE92CE59CD315EC0C483FBD4AE8D4240D2A72E90CD315EC06087AE57C08D42407C92E2F9D0315EC00D6EE478CC8D42406003C1BDD4315EC0B45060DDD58D4240F6E7B6D9D7315EC0C3EC3DBBD68D42405422B41AE0315EC05D8A790AD88D424077179170E4315EC0497F2674DA8D4240CDF83E34E7315EC06FCCC78EDD8D4240DA40AE97EA315EC0A3D564AFE08D4240A6459018ED315EC0358C6247E08D4240,Delta Ranch,D-27,17.5 acre,#00FF00,1,medium,#00FF00,0.8,Fallow
0106000020E61000000100000001030000000100000007000000C8CD70033E2D5EC010069E7B0F8F4240107A36AB3E2D5EC009A7052FFA8E42402C2B4D4A412D5EC003780B24288E42405BB6D617092D5EC0B58993FB1D8E4240BBF2599E072D5EC0A73FFB91228E4240FE7DC685032D5EC02C9ACE4E068F4240C8CD70033E2D5EC010069E7B0F8F4240,Las Animas,L-07W,63.9 acre,#FF0000,1,medium,#FF0000,0.8,Corn
0106000020E610000001000000010300000001000000260000001D8F19A88C315EC044696FF0858D42408811C2A38D315EC0E10B93A9828D42404165FCFB8C315EC08CF84ECC7A8D4240A1A17F828B315EC0C53D963E748D42405AF5B9DA8A315EC0AFB14B546F8D4240EF7211DF89315EC09A25016A6A8D424024B4E55C8A315EC0EF1B5F7B668D424001DE02098A315EC068E89FE0628D424001DE02098A315EC0A12DE7525C8D424084F068E388315EC0FE481119568D424033FE7DC685315EC0618907944D8D42407DAEB6627F315EC07E1D3867448D42409A42E73576315EC06891ED7C3F8D4240058BC3995F315EC07E00529B388D4240E5B8533A58315EC0F0A7C64B378D4240855FEAE74D315EC0F0A7C64B378D4240DA5548F949315EC0137EA99F378D4240F3E505D847315EC05A2A6F47388D4240E561A1D634315EC07E00529B388D4240EC12D55B03315EC07E00529B388D4240E2AFC91AF5305EC0A1D634EF388D4240F0A2AF20CD305EC05A2A6F47388D4240CDCCCCCCCC305EC0938C9C853D8D4240E65C8AABCA305EC0FE0E45813E8D4240E65C8AABCA305EC02F698CD6518D4240F7C77BD5CA305EC06F8104C58F8D4240F7C77BD5CA305EC0AF08FEB7928D42401B9E5E29CB305EC0A1BE654E978D4240DF37BEF6CC305EC0FDF675E09C8D4240374F75C8CD305EC01AA88C7F9F8D4240FBE8D495CF305EC0CBD6FA22A18D4240D0ED258DD1305EC0EFACDD76A18D4240FB3F87F9F2305EC0B64AB0389C8D42407784D38217315EC0A1BE654E978D4240B7627FD93D315EC0448655BC918D4240DE9387855A315EC09A7CB3CD8D8D42403602F1BA7E315EC0611A868F888D42401D8F19A88C315EC044696FF0858D4240,Delta Ranch,D-28,77.9 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E610000001000000010300000001000000110000004CD4CF18702C5EC01119FB2EBC8F42406558717E702C5EC0B9DA7E906D8F424095BBDAD76F2C5EC0D420C0296A8F4240D652BD746E2C5EC04C49F8FB688F4240D8C16CAA022C5EC0672B0BE8548F4240AB97C525D12B5EC009F7AF984C8F424044B6B4ACD12B5EC0EC7AAE5E618F42405AF9E64ED22B5EC02EF929E5658F42404440123BD52B5EC0424ABBE26D8F424012480D96D72B5EC0654B541A738F42405DDB254CDC2B5EC02687D0897A8F42403E96CC5DDF2B5EC01FEF85087F8F42403981F151E52B5EC0C9E655E4878F4240C6A19307EC2B5EC0FD120288968F4240F249B9A5FF2B5EC0AAB23DEDBE8F4240FD33ADDE6E2C5EC04752E0E2BF8F42404CD4CF18702C5EC01119FB2EBC8F4240,Pick Anderson,P-46,62.9 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
